journal;year;url;jel
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.3;Q25
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.3;Q21
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.11;Q25
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.11;Q21
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.27;Q25
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.47;Q28
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.65;Q21
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.87;Q21
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.93;Q15
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.93;Q21
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.113;Q21
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.135;I11
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.153;J13
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.153;J18
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.175;E41
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.185;A11
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.195;B31
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.195;B41
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.211;H25
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.211;L66
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.223;A10
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.231;H54
Journal of Economic Perspectives;1993;https://www.aeaweb.org/articles?id=10.1257/jep.7.4.231;E62
