journal;year;url;jel
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.3;D31
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.3;H22
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.3;H24
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.3;H25
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.25;H24
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.25;H25
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.25;H26
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.49;H25
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.69;H24
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.69;H25
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.91;G18
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.91;M41
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.117;G34
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.117;G38
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.141;I32
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.141;O15
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.169;G21
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.191;B31
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.209;L12
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.209;L83
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.227;B11
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.227;B12
Journal of Economic Perspectives;2007;https://www.aeaweb.org/articles?id=10.1257/jep.21.1.227;B22
