journal;year;url;jel
International Tax and Public Finance;1996;https://link.springer.com/article/10.1007/BF00540218;foreign direct investment
International Tax and Public Finance;1996;https://link.springer.com/article/10.1007/BF00540218;tax incentives
International Tax and Public Finance;1996;https://link.springer.com/article/10.1007/BF00540218;commitment
