journal;year;url;jel
International Tax and Public Finance;2007;https://link.springer.com/article/10.1007/s10797-007-9032-1;H41
International Tax and Public Finance;2007;https://link.springer.com/article/10.1007/s10797-007-9032-1;D61
International Tax and Public Finance;2007;https://link.springer.com/article/10.1007/s10797-007-9035-y;H2
International Tax and Public Finance;2007;https://link.springer.com/article/10.1007/s10797-007-9035-y;H8
