journal;year;url;jel
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00833-0;C78
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00833-0;L14
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00835-y;C71
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-023-00837-4;C62
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-023-00837-4;C72
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-023-00837-4;C73
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-023-00837-4;D83
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-023-00838-3;D72
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-023-00838-3;D83
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-023-00842-7;C73
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-023-00842-7;D82
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-023-00842-7;D83
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-023-00844-5;C7
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-023-00844-5;D71
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-023-00844-5;O18
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-023-00844-5;Q56
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-023-00845-4;D44
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-023-00845-4;D82
