journal;year;url;jel
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00817-0;90B18
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00817-0;91A12
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00817-0;91A43
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00821-4;D82
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00821-4;D86
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00822-3;D44
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00822-3;D72
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00822-3;D82
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00823-2;D44
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00823-2;D82
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00825-0;C71
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00826-z;C 78
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00828-x;C72
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00828-x;D71
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00828-x;D78
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00828-x;H41
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00830-3;C72
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00830-3;C62
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00830-3;D43
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00830-3;L11
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00831-2;D44
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00831-2;J31
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00831-2;D72
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00831-2;D82
