journal;year;url;jel
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00713-5;C71
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00737-x;C71
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00737-x;D70
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00738-w;C38
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00738-w;C57
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00738-w;C73
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00741-1;C71
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00741-1;C78
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00741-1;D71
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00743-z;D62
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00743-z;C78
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00746-w;C71
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00746-w;D61
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00746-w;D62
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00747-9;C72
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00747-9;D74
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00747-9;D83
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00748-8;C72
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00748-8;D82
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00748-8;L10
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00748-8;L12
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00751-z;C7
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00751-z;D7
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00751-z;H1
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00751-z;H2
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-020-00751-z;H7
International Journal of Game Theory;2021;https://link.springer.com/article/10.1007/s00182-021-00759-z;91A12
