journal;year;url;jel
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0323-0;A13
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0323-0;C72
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0323-0;C91
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0323-0;D82
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0323-0;D84
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0324-z;C72
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0324-z;C02
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0324-z;D44
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0332-z;C72
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0332-z;D71
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0332-z;D78
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0338-6;C02
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0338-6;C73
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0346-6;C72
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0346-6;D70
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0346-6;D82
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0350-x;C71
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0350-x;C73
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0353-7;C72
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0353-7;C73
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0353-7;D83
International Journal of Game Theory;2013;https://link.springer.com/article/10.1007/s00182-012-0363-5;C72
