journal;year;url;jel
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00808-1;D8
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00808-1;L13
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00809-0;C78
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00809-0;D82
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00811-6;D70
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00811-6;D63
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00811-6;D71
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00812-5;C72
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00812-5;D85
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00814-3;C72
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00814-3;C78
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00814-3;D63
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00814-3;D74
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00815-2;D44
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00815-2;D74
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00818-z;C71
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00818-z;D63
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00820-5;C72
International Journal of Game Theory;2023;https://link.springer.com/article/10.1007/s00182-022-00820-5;D72
