journal;year;url;jel
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00442-3;28B20
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00442-3;49J53
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00442-3;60D05
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00442-3;62H99
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00442-3;91B16
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00445-0;26E25
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00445-0;28B20
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00445-0;34A60
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00445-0;39A50
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00445-0;46A20
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00445-0;91B30
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00440-5;91B06
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00440-5;91G80
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00434-3;91G20
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00434-3;60D05
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00434-3;60G42
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00446-z;62F07
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00446-z;62F10
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00446-z;91B30
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00446-z;91G70
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00441-4;60G44
