journal;year;url;jel
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00531-7;49L20
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00531-7;49L25
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00531-7;60H30
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00531-7;91G20
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00531-7;93E20
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00530-8;60G99
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00530-8;60H30
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00530-8;91B70
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00530-8;91G80
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00528-2;91G70
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00528-2;91B06
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00528-2;46N10
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00529-1;91G10
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00529-1;93E20
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00529-1;91B08
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00523-z;93E20
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00523-z;91B30
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00523-z;60G40
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00523-z;60J60
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00527-9;91A06
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00527-9;91A13
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00527-9;91A15
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00532-6;93E20
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00532-6;91G10
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00532-6;91G15
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-024-00532-6;60H30
