journal;year;url;jel
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00525-x;60H10
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00525-x;91G15
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00525-x;91G16
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00524-y;91G10
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00524-y;60G42
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00524-y;60H05
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00524-y;94A17
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00520-2;60G51
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00520-2;60G60
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00520-2;60H15
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00520-2;60J25
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00520-2;68T07
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00520-2;91G20
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00520-2;46E20
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00521-1;91G10
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00521-1;91G80
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00521-1;93E20
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00510-4;93E20
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00510-4;91G80
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00510-4;91B08
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00510-4;91B42
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00510-4;49N90
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00510-4;35A22
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00522-0;91G80
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00522-0;60L20
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00522-0;60G44
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00526-w;60G44
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00526-w;60J60
Finance and Stochastics;2024;https://link.springer.com/article/10.1007/s00780-023-00526-w;60J65
