journal;year;url;jel
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-021-00465-4;68T05
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-021-00465-4;91G60
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-022-00471-0;91G80
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-022-00471-0;62P05
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-022-00471-0;60G40
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-022-00471-0;35R35
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-022-00475-w;91B16
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-022-00475-w;91B42
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-022-00475-w;93E20
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-022-00475-w;49L12
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-022-00474-x;91G10
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-022-00474-x;91G60
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-022-00474-x;91G80
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-021-00468-1;60J20
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-021-00468-1;91A05
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-021-00468-1;91A07
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-021-00468-1;03E75
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-022-00473-y;91G10
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-022-00473-y;60F15
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-022-00472-z;91G99
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-022-00472-z;60G57
Finance and Stochastics;2022;https://link.springer.com/article/10.1007/s00780-022-00472-z;60J27
