journal;year;url;jel
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00513-1;60G44
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00515-z;60G44
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00515-z;91G30
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00515-z;93E20
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00514-0;91B70
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00514-0;91G20
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00514-0;91G30
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00519-9;91A15
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00519-9;91B14
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00512-2;91B28
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00512-2;91G10
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00512-2;35Q91
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00516-y;91A10
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00516-y;91A80
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00516-y;91B50
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00516-y;91B70
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00516-y;91G80
