journal;year;url;jel
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00507-z;91G15
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00507-z;91A23
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00506-0;91A65
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00506-0;91B41
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00506-0;60H30
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00506-0;93E20
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00504-2;60K35
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00504-2;60H10
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00504-2;60F17
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00504-2;91G80
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00508-y;93E20
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00508-y;93C41
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00508-y;49L20
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00508-y;91G80
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00505-1;60J28
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00505-1;60J60
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00505-1;91G20
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00505-1;91G30
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00505-1;91G60
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00509-x;91B25
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00509-x;91G20
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00509-x;91G30
Finance and Stochastics;2023;https://link.springer.com/article/10.1007/s00780-023-00509-x;91G70
