journal;year;url;jel
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00443-2;60J20
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00443-2;91A10
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00443-2;91A13
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00443-2;91A25
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00443-2;91B51
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00443-2;91B62
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00443-2;91G10
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00443-2;91G80
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-021-00449-4;91G10
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-021-00449-4;91G80
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-021-00449-4;60H10
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00439-y;91G10
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00439-y;91G80
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-021-00448-5;91B08
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-021-00448-5;91B16
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00444-1;91B06
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00444-1;91B16
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00444-1;91G10
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-020-00444-1;45A05
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-021-00451-w;60J60
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-021-00451-w;91B70
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-021-00450-x;60J25
Finance and Stochastics;2021;https://link.springer.com/article/10.1007/s00780-021-00450-x;60H15
